DATE,STATION,TOWN,PLACE,HSUN,RADMAX,RADAVG
2011-04-16,TP42,Torre Pacheco,Torre Blanca,11.0,1151.0,259.13
2011-04-17,TP42,Torre Pacheco,Torre Blanca,12.0,1139.0,286.49
2011-04-18,TP42,Torre Pacheco,Torre Blanca,10.0,1238.0,199.2
2011-04-20,TP42,Torre Pacheco,Torre Blanca,11.0,1214.0,229.18
2011-04-22,TP42,Torre Pacheco,Torre Blanca,12.0,1213.0,295.75
2011-04-23,TP42,Torre Pacheco,Torre Blanca,12.0,1107.0,286.04
2011-04-24,TP42,Torre Pacheco,Torre Blanca,9.0,603.7,132.3
2011-04-25,TP42,Torre Pacheco,Torre Blanca,10.0,1083.0,112.87
2011-04-26,TP42,Torre Pacheco,Torre Blanca,11.0,1097.0,271.83
2011-04-27,TP42,Torre Pacheco,Torre Blanca,12.0,960.0,318.34
2011-04-28,TP42,Torre Pacheco,Torre Blanca,12.0,974.0,324.22
2011-04-29,TP42,Torre Pacheco,Torre Blanca,10.0,1080.0,122.94
2011-04-30,TP42,Torre Pacheco,Torre Blanca,10.0,1132.0,195.88
2011-01-05,TP42,Torre Pacheco,Torre Blanca,10.0,1298.0,225.24
2011-03-05,TP42,Torre Pacheco,Torre Blanca,12.0,1239.0,249.03
2011-04-05,TP42,Torre Pacheco,Torre Blanca,12.0,932.0,324.65
2011-05-05,TP42,Torre Pacheco,Torre Blanca,12.0,1070.0,329.7
2011-06-05,TP42,Torre Pacheco,Torre Blanca,10.0,1170.0,177.71
2011-07-05,TP42,Torre Pacheco,Torre Blanca,11.0,1163.0,229.81
2011-08-05,TP42,Torre Pacheco,Torre Blanca,12.0,961.0,340.67
2011-09-05,TP42,Torre Pacheco,Torre Blanca,12.0,983.0,337.08
2011-10-05,TP42,Torre Pacheco,Torre Blanca,12.0,1154.0,314.6
2011-11-05,TP42,Torre Pacheco,Torre Blanca,12.0,1120.0,321.16
2011-12-05,TP42,Torre Pacheco,Torre Blanca,11.0,1136.0,251.87
2011-05-13,TP42,Torre Pacheco,Torre Blanca,12.0,1018.0,296.17
2011-05-14,TP42,Torre Pacheco,Torre Blanca,12.0,1042.0,333.46
2011-05-16,TP42,Torre Pacheco,Torre Blanca,11.0,1231.0,252.04
2011-05-17,TP42,Torre Pacheco,Torre Blanca,11.0,1315.0,258.37
2011-05-19,TP42,Torre Pacheco,Torre Blanca,11.0,1385.0,240.23
2011-05-20,TP42,Torre Pacheco,Torre Blanca,12.0,1478.0,297.13
2011-05-21,TP42,Torre Pacheco,Torre Blanca,12.0,1008.0,348.42
2011-05-22,TP42,Torre Pacheco,Torre Blanca,12.0,982.0,342.61
2011-05-23,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,347.08
2011-05-24,TP42,Torre Pacheco,Torre Blanca,12.0,994.0,348.96
2011-05-25,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,350.02
2011-05-26,TP42,Torre Pacheco,Torre Blanca,12.0,1258.0,288.25
2011-05-27,TP42,Torre Pacheco,Torre Blanca,12.0,1255.0,241.64
2011-05-28,TP42,Torre Pacheco,Torre Blanca,12.0,1122.0,308.03
2011-05-29,TP42,Torre Pacheco,Torre Blanca,12.0,1231.0,200.97
2011-05-30,TP42,Torre Pacheco,Torre Blanca,10.0,1353.0,182.47
2011-05-31,TP42,Torre Pacheco,Torre Blanca,12.0,1280.0,282.44
2011-02-06,TP42,Torre Pacheco,Torre Blanca,12.0,1125.0,312.94
2011-03-06,TP42,Torre Pacheco,Torre Blanca,11.0,1367.0,251.89
2011-04-06,TP42,Torre Pacheco,Torre Blanca,12.0,1079.0,359.47
2011-05-06,TP42,Torre Pacheco,Torre Blanca,12.0,1094.0,354.84
2011-06-06,TP42,Torre Pacheco,Torre Blanca,12.0,1176.0,305.13
2011-08-06,TP42,Torre Pacheco,Torre Blanca,12.0,1327.0,285.27
2011-09-06,TP42,Torre Pacheco,Torre Blanca,12.0,1060.0,343.21
2011-10-06,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,316.99
2011-11-06,TP42,Torre Pacheco,Torre Blanca,12.0,1091.0,293.02
2011-12-06,TP42,Torre Pacheco,Torre Blanca,12.0,997.0,344.66
2011-06-13,TP42,Torre Pacheco,Torre Blanca,12.0,1141.0,346.19
2011-06-14,TP42,Torre Pacheco,Torre Blanca,12.0,997.0,335.07
2011-06-15,TP42,Torre Pacheco,Torre Blanca,12.0,981.0,342.94
2011-06-16,TP42,Torre Pacheco,Torre Blanca,12.0,990.0,344.85
2011-06-17,TP42,Torre Pacheco,Torre Blanca,12.0,1003.0,346.14
2011-06-18,TP42,Torre Pacheco,Torre Blanca,12.0,980.0,344.19
2011-06-19,TP42,Torre Pacheco,Torre Blanca,12.0,1312.0,222.13
2011-06-20,TP42,Torre Pacheco,Torre Blanca,12.0,1154.0,279.11
2011-06-21,TP42,Torre Pacheco,Torre Blanca,12.0,986.0,348.66
2011-06-22,TP42,Torre Pacheco,Torre Blanca,11.0,968.0,305.06
2011-06-23,TP42,Torre Pacheco,Torre Blanca,12.0,1206.0,279.99
2011-06-24,TP42,Torre Pacheco,Torre Blanca,12.0,1225.0,284.89
2011-06-25,TP42,Torre Pacheco,Torre Blanca,12.0,982.0,342.76
2011-06-26,TP42,Torre Pacheco,Torre Blanca,12.0,983.0,344.08
2011-06-27,TP42,Torre Pacheco,Torre Blanca,12.0,992.0,349.33
2011-06-28,TP42,Torre Pacheco,Torre Blanca,12.0,969.0,338.61
2011-06-29,TP42,Torre Pacheco,Torre Blanca,12.0,1091.0,303.91
2011-06-30,TP42,Torre Pacheco,Torre Blanca,12.0,1197.0,264.67
2011-01-07,TP42,Torre Pacheco,Torre Blanca,11.0,1004.0,302.3
2011-02-07,TP42,Torre Pacheco,Torre Blanca,12.0,961.0,331.6
2011-03-07,TP42,Torre Pacheco,Torre Blanca,9.0,1192.0,224.8
2011-04-07,TP42,Torre Pacheco,Torre Blanca,12.0,1062.0,341.19
2011-05-07,TP42,Torre Pacheco,Torre Blanca,12.0,972.0,339.01
2011-06-07,TP42,Torre Pacheco,Torre Blanca,12.0,988.0,341.44
2011-07-07,TP42,Torre Pacheco,Torre Blanca,12.0,987.0,341.64
2011-08-07,TP42,Torre Pacheco,Torre Blanca,12.0,1008.0,344.94
2011-09-07,TP42,Torre Pacheco,Torre Blanca,12.0,1179.0,266.56
2011-10-07,TP42,Torre Pacheco,Torre Blanca,12.0,1047.0,250.68
2011-11-07,TP42,Torre Pacheco,Torre Blanca,12.0,1160.0,278.52
2011-12-07,TP42,Torre Pacheco,Torre Blanca,11.0,770.0,157.45
2011-07-13,TP42,Torre Pacheco,Torre Blanca,12.0,1012.0,333.23
2011-07-14,TP42,Torre Pacheco,Torre Blanca,12.0,1004.0,326.39
2011-07-15,TP42,Torre Pacheco,Torre Blanca,12.0,1216.0,316.47
2011-07-16,TP42,Torre Pacheco,Torre Blanca,12.0,964.0,330.21
2011-07-17,TP42,Torre Pacheco,Torre Blanca,12.0,966.0,329.6
2011-07-18,TP42,Torre Pacheco,Torre Blanca,11.0,1180.0,283.91
2011-07-19,TP42,Torre Pacheco,Torre Blanca,12.0,1004.0,319.62
2011-07-20,TP42,Torre Pacheco,Torre Blanca,12.0,1168.0,311.98
2011-07-21,TP42,Torre Pacheco,Torre Blanca,12.0,956.0,321.63
2011-07-22,TP42,Torre Pacheco,Torre Blanca,11.0,1026.0,291.41
2011-07-23,TP42,Torre Pacheco,Torre Blanca,11.0,1176.0,251.7
2011-07-24,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,281.47
2011-07-25,TP42,Torre Pacheco,Torre Blanca,12.0,1037.0,302.87
2011-07-26,TP42,Torre Pacheco,Torre Blanca,12.0,949.0,319.31
2011-07-27,TP42,Torre Pacheco,Torre Blanca,12.0,1055.0,284.24
2011-07-28,TP42,Torre Pacheco,Torre Blanca,11.0,1139.0,297.46
2011-07-29,TP42,Torre Pacheco,Torre Blanca,12.0,950.0,310.09
2011-07-30,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,304.85
2011-07-31,TP42,Torre Pacheco,Torre Blanca,11.0,1094.0,299.22
2011-01-08,TP42,Torre Pacheco,Torre Blanca,12.0,1062.0,276.59
2011-02-08,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,284.97
2011-03-08,TP42,Torre Pacheco,Torre Blanca,12.0,949.0,313.51
2011-04-08,TP42,Torre Pacheco,Torre Blanca,11.0,1051.0,291.01
2011-05-08,TP42,Torre Pacheco,Torre Blanca,12.0,1096.0,274.68
2011-06-08,TP42,Torre Pacheco,Torre Blanca,12.0,943.0,310.71
2011-07-08,TP42,Torre Pacheco,Torre Blanca,12.0,943.0,318.89
2011-08-08,TP42,Torre Pacheco,Torre Blanca,12.0,973.0,307.26
2011-09-08,TP42,Torre Pacheco,Torre Blanca,12.0,1169.0,301.2
2011-10-08,TP42,Torre Pacheco,Torre Blanca,12.0,1048.0,282.92
2011-11-08,TP42,Torre Pacheco,Torre Blanca,12.0,1047.0,295.4
2011-12-08,TP42,Torre Pacheco,Torre Blanca,12.0,917.0,298.96
2011-08-13,TP42,Torre Pacheco,Torre Blanca,12.0,927.0,304.14
2011-08-14,TP42,Torre Pacheco,Torre Blanca,12.0,1018.0,298.13
2011-08-15,TP42,Torre Pacheco,Torre Blanca,12.0,916.0,297.24
2011-08-16,TP42,Torre Pacheco,Torre Blanca,12.0,930.0,303.35
2011-08-17,TP42,Torre Pacheco,Torre Blanca,12.0,909.0,296.28
2011-08-18,TP42,Torre Pacheco,Torre Blanca,12.0,1133.0,267.09
2011-08-19,TP42,Torre Pacheco,Torre Blanca,11.0,893.0,281.35
2011-08-20,TP42,Torre Pacheco,Torre Blanca,11.0,903.0,290.75
2011-08-21,TP42,Torre Pacheco,Torre Blanca,11.0,899.0,289.72
2011-08-22,TP42,Torre Pacheco,Torre Blanca,11.0,999.0,243.66
2011-08-23,TP42,Torre Pacheco,Torre Blanca,11.0,885.0,280.49
2011-08-24,TP42,Torre Pacheco,Torre Blanca,11.0,899.0,284.89
2011-08-25,TP42,Torre Pacheco,Torre Blanca,11.0,910.0,290.74
2011-08-26,TP42,Torre Pacheco,Torre Blanca,11.0,910.0,290.12
2011-08-27,TP42,Torre Pacheco,Torre Blanca,10.0,939.0,276.41
2011-08-28,TP42,Torre Pacheco,Torre Blanca,10.0,1148.0,206.95
2011-08-29,TP42,Torre Pacheco,Torre Blanca,11.0,872.0,223.66
2011-08-30,TP42,Torre Pacheco,Torre Blanca,11.0,1019.0,246.64
2011-08-31,TP42,Torre Pacheco,Torre Blanca,11.0,936.0,263.68
2011-01-09,TP42,Torre Pacheco,Torre Blanca,11.0,859.0,266.36
2011-03-09,TP42,Torre Pacheco,Torre Blanca,10.0,977.0,265.04
2011-04-09,TP42,Torre Pacheco,Torre Blanca,12.0,900.0,284.83
2011-05-09,TP42,Torre Pacheco,Torre Blanca,12.0,888.0,282.87
2011-06-09,TP42,Torre Pacheco,Torre Blanca,11.0,908.0,278.12
2011-07-09,TP42,Torre Pacheco,Torre Blanca,11.0,868.0,273.83
2011-08-09,TP42,Torre Pacheco,Torre Blanca,10.0,869.0,272.97
2011-09-09,TP42,Torre Pacheco,Torre Blanca,10.0,882.0,277.29
2011-10-09,TP42,Torre Pacheco,Torre Blanca,10.0,889.0,273.04
2011-11-09,TP42,Torre Pacheco,Torre Blanca,10.0,868.0,256.49
2011-12-09,TP42,Torre Pacheco,Torre Blanca,10.0,1074.0,243.45
2011-09-13,TP42,Torre Pacheco,Torre Blanca,10.0,1104.0,241.13
2011-09-14,TP42,Torre Pacheco,Torre Blanca,10.0,868.0,259.23
2011-09-15,TP42,Torre Pacheco,Torre Blanca,10.0,979.0,248.54
2011-09-16,TP42,Torre Pacheco,Torre Blanca,10.0,1005.0,221.43
2011-09-17,TP42,Torre Pacheco,Torre Blanca,10.0,1006.0,240.5
2011-09-18,TP42,Torre Pacheco,Torre Blanca,10.0,861.0,228.04
2011-09-19,TP42,Torre Pacheco,Torre Blanca,10.0,1141.0,243.93
2011-09-20,TP42,Torre Pacheco,Torre Blanca,10.0,855.0,253.91
2011-09-21,TP42,Torre Pacheco,Torre Blanca,10.0,1017.0,229.3
2011-09-22,TP42,Torre Pacheco,Torre Blanca,10.0,910.0,199.41
2011-09-23,TP42,Torre Pacheco,Torre Blanca,9.0,1031.0,158.5
2011-09-24,TP42,Torre Pacheco,Torre Blanca,10.0,810.0,226.45
2011-09-25,TP42,Torre Pacheco,Torre Blanca,10.0,1017.0,177.06
2011-09-26,TP42,Torre Pacheco,Torre Blanca,10.0,1024.0,202.3
2011-09-27,TP42,Torre Pacheco,Torre Blanca,10.0,922.0,235.94
2011-09-28,TP42,Torre Pacheco,Torre Blanca,10.0,971.0,224.04
2011-09-29,TP42,Torre Pacheco,Torre Blanca,9.0,919.0,173.2
2011-09-30,TP42,Torre Pacheco,Torre Blanca,10.0,806.0,211.32
2011-01-10,TP42,Torre Pacheco,Torre Blanca,10.0,936.0,193.18
2011-02-10,TP42,Torre Pacheco,Torre Blanca,10.0,907.0,185.85
2011-03-10,TP42,Torre Pacheco,Torre Blanca,9.0,776.0,203.98
2011-04-10,TP42,Torre Pacheco,Torre Blanca,10.0,821.0,212.91
2011-05-10,TP42,Torre Pacheco,Torre Blanca,10.0,774.0,222.38
2011-06-10,TP42,Torre Pacheco,Torre Blanca,10.0,765.0,219.63
2011-07-10,TP42,Torre Pacheco,Torre Blanca,9.0,769.0,176.18
2011-08-10,TP42,Torre Pacheco,Torre Blanca,9.0,1027.0,182.29
2011-09-10,TP42,Torre Pacheco,Torre Blanca,10.0,777.0,213.71
2011-10-10,TP42,Torre Pacheco,Torre Blanca,10.0,836.0,210.37
2011-11-10,TP42,Torre Pacheco,Torre Blanca,10.0,759.0,218.51
2011-12-10,TP42,Torre Pacheco,Torre Blanca,10.0,743.0,213.83
2011-10-13,TP42,Torre Pacheco,Torre Blanca,10.0,759.0,216.59
2011-10-14,TP42,Torre Pacheco,Torre Blanca,10.0,899.0,205.13
2011-10-15,TP42,Torre Pacheco,Torre Blanca,10.0,953.0,179.17
2011-10-19,TP42,Torre Pacheco,Torre Blanca,9.0,700.0,191.09
2011-10-22,TP42,Torre Pacheco,Torre Blanca,9.0,951.0,146.19
2011-10-25,TP42,Torre Pacheco,Torre Blanca,9.0,713.0,186.04
2011-10-26,TP42,Torre Pacheco,Torre Blanca,9.0,753.0,138.34
2011-08-11,TP42,Torre Pacheco,Torre Blanca,9.0,619.8,160.15
2011-09-11,TP42,Torre Pacheco,Torre Blanca,9.0,618.5,158.82
2011-10-11,TP42,Torre Pacheco,Torre Blanca,9.0,616.1,156.7
2012-01-29,TP42,Torre Pacheco,Torre Blanca,9.0,727.0,137.72
2012-01-30,TP42,Torre Pacheco,Torre Blanca,9.0,650.2,167.97
2012-01-31,TP42,Torre Pacheco,Torre Blanca,9.0,640.5,172.2
2012-04-02,TP42,Torre Pacheco,Torre Blanca,9.0,647.2,166.14
2012-08-02,TP42,Torre Pacheco,Torre Blanca,9.0,659.6,173.71
2012-09-02,TP42,Torre Pacheco,Torre Blanca,9.0,634.8,165.67
2012-10-02,TP42,Torre Pacheco,Torre Blanca,9.0,659.7,167.58
2012-11-02,TP42,Torre Pacheco,Torre Blanca,9.0,861.0,151.38
2012-12-02,TP42,Torre Pacheco,Torre Blanca,9.0,678.9,175.53
2012-02-13,TP42,Torre Pacheco,Torre Blanca,9.0,694.0,185.89
2012-02-15,TP42,Torre Pacheco,Torre Blanca,9.0,788.0,157.95
2012-02-17,TP42,Torre Pacheco,Torre Blanca,9.0,847.0,177.77
2012-02-18,TP42,Torre Pacheco,Torre Blanca,9.0,904.0,205.42
2012-02-19,TP42,Torre Pacheco,Torre Blanca,9.0,696.5,192.09
2012-02-21,TP42,Torre Pacheco,Torre Blanca,9.0,844.0,192.3
2012-02-22,TP42,Torre Pacheco,Torre Blanca,9.0,719.0,197.64
2012-02-23,TP42,Torre Pacheco,Torre Blanca,9.0,737.0,204.22
2012-02-24,TP42,Torre Pacheco,Torre Blanca,9.0,722.0,201.04
2012-02-25,TP42,Torre Pacheco,Torre Blanca,9.0,721.0,201.53
2012-02-26,TP42,Torre Pacheco,Torre Blanca,9.0,906.0,195.06
2012-02-27,TP42,Torre Pacheco,Torre Blanca,9.0,938.0,121.52
2012-02-28,TP42,Torre Pacheco,Torre Blanca,9.0,943.0,182.68
2012-02-29,TP42,Torre Pacheco,Torre Blanca,10.0,733.0,201.94
2012-01-03,TP42,Torre Pacheco,Torre Blanca,9.0,754.0,191.42
2012-03-03,TP42,Torre Pacheco,Torre Blanca,10.0,737.0,193.75
2012-04-03,TP42,Torre Pacheco,Torre Blanca,9.0,772.0,208.73
2012-05-03,TP42,Torre Pacheco,Torre Blanca,10.0,1017.0,221.0
2012-06-03,TP42,Torre Pacheco,Torre Blanca,10.0,797.0,226.08
2012-07-03,TP42,Torre Pacheco,Torre Blanca,10.0,803.0,224.13
2012-08-03,TP42,Torre Pacheco,Torre Blanca,10.0,821.0,204.13
2012-09-03,TP42,Torre Pacheco,Torre Blanca,10.0,986.0,187.04
2012-10-03,TP42,Torre Pacheco,Torre Blanca,10.0,796.0,229.48
2012-11-03,TP42,Torre Pacheco,Torre Blanca,10.0,794.0,230.14
2012-12-03,TP42,Torre Pacheco,Torre Blanca,10.0,802.0,283.86
2012-03-13,TP42,Torre Pacheco,Torre Blanca,10.0,806.0,238.35
2012-03-14,TP42,Torre Pacheco,Torre Blanca,10.0,826.0,243.23
2012-03-15,TP42,Torre Pacheco,Torre Blanca,10.0,866.0,242.52
2012-03-16,TP42,Torre Pacheco,Torre Blanca,10.0,852.0,235.47
2012-03-17,TP42,Torre Pacheco,Torre Blanca,10.0,897.0,233.43
2012-03-18,TP42,Torre Pacheco,Torre Blanca,10.0,822.0,242.84
2012-03-19,TP42,Torre Pacheco,Torre Blanca,10.0,856.0,243.7
2012-03-21,TP42,Torre Pacheco,Torre Blanca,10.0,1116.0,207.52
2012-03-22,TP42,Torre Pacheco,Torre Blanca,10.0,854.0,256.36
2012-03-23,TP42,Torre Pacheco,Torre Blanca,10.0,874.0,255.36
2012-03-24,TP42,Torre Pacheco,Torre Blanca,9.0,760.0,116.07
2012-03-25,TP42,Torre Pacheco,Torre Blanca,10.0,1021.0,235.82
2012-03-26,TP42,Torre Pacheco,Torre Blanca,10.0,880.0,233.54
2012-03-27,TP42,Torre Pacheco,Torre Blanca,10.0,852.0,258.84
2012-03-28,TP42,Torre Pacheco,Torre Blanca,10.0,844.0,257.77
2012-03-29,TP42,Torre Pacheco,Torre Blanca,10.0,870.0,262.62
2012-03-30,TP42,Torre Pacheco,Torre Blanca,10.0,889.0,261.27
2012-03-31,TP42,Torre Pacheco,Torre Blanca,9.0,1192.0,207.2
2012-01-04,TP42,Torre Pacheco,Torre Blanca,10.0,915.0,220.29
2012-02-04,TP42,Torre Pacheco,Torre Blanca,10.0,1137.0,170.12
2012-03-04,TP42,Torre Pacheco,Torre Blanca,10.0,1022.0,186.79
2012-04-04,TP42,Torre Pacheco,Torre Blanca,10.0,1184.0,212.64
2012-05-04,TP42,Torre Pacheco,Torre Blanca,9.0,1068.0,225.04
2012-06-04,TP42,Torre Pacheco,Torre Blanca,10.0,962.0,285.41
2012-07-04,TP42,Torre Pacheco,Torre Blanca,11.0,1125.0,263.41
2012-08-04,TP42,Torre Pacheco,Torre Blanca,11.0,932.0,297.3
2012-09-04,TP42,Torre Pacheco,Torre Blanca,11.0,916.0,293.74
2012-10-04,TP42,Torre Pacheco,Torre Blanca,9.0,1169.0,204.56
2012-11-04,TP42,Torre Pacheco,Torre Blanca,12.0,1074.0,288.44
2012-12-04,TP42,Torre Pacheco,Torre Blanca,10.0,787.0,132.78
2012-04-13,TP42,Torre Pacheco,Torre Blanca,10.0,1026.0,205.66
2012-04-14,TP42,Torre Pacheco,Torre Blanca,10.0,1257.0,176.53
2012-04-15,TP42,Torre Pacheco,Torre Blanca,11.0,1150.0,288.22
2012-04-16,TP42,Torre Pacheco,Torre Blanca,12.0,1046.0,304.46
2012-04-17,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,316.57
2012-04-18,TP42,Torre Pacheco,Torre Blanca,11.0,1170.0,245.47
2012-04-19,TP42,Torre Pacheco,Torre Blanca,11.0,1260.0,176.35
2012-04-20,TP42,Torre Pacheco,Torre Blanca,12.0,1100.0,286.02
2012-04-21,TP42,Torre Pacheco,Torre Blanca,12.0,1075.0,295.4
2012-04-22,TP42,Torre Pacheco,Torre Blanca,12.0,1305.0,281.32
2012-04-23,TP42,Torre Pacheco,Torre Blanca,12.0,917.0,302.04
2012-04-24,TP42,Torre Pacheco,Torre Blanca,12.0,952.0,311.75
2012-04-25,TP42,Torre Pacheco,Torre Blanca,11.0,943.0,302.21
2012-04-26,TP42,Torre Pacheco,Torre Blanca,12.0,1012.0,281.47
2012-04-27,TP42,Torre Pacheco,Torre Blanca,12.0,719.0,184.14
2012-04-28,TP42,Torre Pacheco,Torre Blanca,9.0,1143.0,135.2
2012-04-29,TP42,Torre Pacheco,Torre Blanca,11.0,1300.0,227.64
2012-04-30,TP42,Torre Pacheco,Torre Blanca,12.0,1270.0,270.33
2012-01-05,TP42,Torre Pacheco,Torre Blanca,12.0,979.0,323.42
2012-02-05,TP42,Torre Pacheco,Torre Blanca,12.0,964.0,319.35
2012-03-05,TP42,Torre Pacheco,Torre Blanca,12.0,958.0,318.34
2012-04-05,TP42,Torre Pacheco,Torre Blanca,12.0,1012.0,276.46
2012-06-05,TP42,Torre Pacheco,Torre Blanca,12.0,1237.0,317.05
2012-07-05,TP42,Torre Pacheco,Torre Blanca,12.0,980.0,322.96
2012-08-05,TP42,Torre Pacheco,Torre Blanca,12.0,978.0,313.55
2012-09-05,TP42,Torre Pacheco,Torre Blanca,12.0,966.0,331.02
2012-10-05,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,329.48
2012-11-05,TP42,Torre Pacheco,Torre Blanca,12.0,974.0,332.27
2012-12-05,TP42,Torre Pacheco,Torre Blanca,12.0,1031.0,313.03
2012-05-13,TP42,Torre Pacheco,Torre Blanca,12.0,977.0,316.13
2012-05-14,TP42,Torre Pacheco,Torre Blanca,12.0,1229.0,295.33
2012-05-15,TP42,Torre Pacheco,Torre Blanca,12.0,972.0,323.51
2012-05-16,TP42,Torre Pacheco,Torre Blanca,12.0,1025.0,294.31
2012-05-17,TP42,Torre Pacheco,Torre Blanca,12.0,1040.0,305.42
2012-05-18,TP42,Torre Pacheco,Torre Blanca,11.0,1218.0,236.5
2012-05-19,TP42,Torre Pacheco,Torre Blanca,12.0,955.0,294.09
2012-05-20,TP42,Torre Pacheco,Torre Blanca,10.0,1324.0,206.69
2012-05-21,TP42,Torre Pacheco,Torre Blanca,12.0,1329.0,305.95
2012-05-22,TP42,Torre Pacheco,Torre Blanca,12.0,1004.0,354.76
2012-05-23,TP42,Torre Pacheco,Torre Blanca,12.0,990.0,346.54
2012-05-24,TP42,Torre Pacheco,Torre Blanca,12.0,991.0,344.05
2012-05-25,TP42,Torre Pacheco,Torre Blanca,12.0,982.0,334.06
2012-05-26,TP42,Torre Pacheco,Torre Blanca,12.0,962.0,342.18
2012-05-27,TP42,Torre Pacheco,Torre Blanca,12.0,969.0,314.48
2012-05-28,TP42,Torre Pacheco,Torre Blanca,12.0,989.0,303.8
2012-05-29,TP42,Torre Pacheco,Torre Blanca,12.0,1079.0,311.78
2012-05-30,TP42,Torre Pacheco,Torre Blanca,12.0,1025.0,322.25
2012-05-31,TP42,Torre Pacheco,Torre Blanca,11.0,1088.0,230.28
2012-01-06,TP42,Torre Pacheco,Torre Blanca,12.0,975.0,345.94
2012-02-06,TP42,Torre Pacheco,Torre Blanca,12.0,960.0,329.03
2012-03-06,TP42,Torre Pacheco,Torre Blanca,11.0,1123.0,251.53
2012-04-06,TP42,Torre Pacheco,Torre Blanca,12.0,983.0,318.71
2012-05-06,TP42,Torre Pacheco,Torre Blanca,12.0,1095.0,290.84
2012-06-06,TP42,Torre Pacheco,Torre Blanca,12.0,978.0,344.74
2012-07-06,TP42,Torre Pacheco,Torre Blanca,12.0,990.0,264.19
2012-08-06,TP42,Torre Pacheco,Torre Blanca,12.0,1058.0,291.41
2012-09-06,TP42,Torre Pacheco,Torre Blanca,12.0,1136.0,280.4
2012-10-06,TP42,Torre Pacheco,Torre Blanca,12.0,968.0,343.99
2012-11-06,TP42,Torre Pacheco,Torre Blanca,12.0,1003.0,341.36
2012-12-06,TP42,Torre Pacheco,Torre Blanca,12.0,983.0,349.62
2012-06-13,TP42,Torre Pacheco,Torre Blanca,12.0,1250.0,343.22
2012-06-14,TP42,Torre Pacheco,Torre Blanca,12.0,1167.0,336.91
2012-06-15,TP42,Torre Pacheco,Torre Blanca,12.0,956.0,341.09
2012-06-16,TP42,Torre Pacheco,Torre Blanca,12.0,946.0,335.08
2012-06-17,TP42,Torre Pacheco,Torre Blanca,12.0,1307.0,243.9
2012-06-18,TP42,Torre Pacheco,Torre Blanca,12.0,1140.0,250.0
2012-06-19,TP42,Torre Pacheco,Torre Blanca,11.0,974.0,266.5
2012-06-20,TP42,Torre Pacheco,Torre Blanca,12.0,1086.0,301.13
2012-06-21,TP42,Torre Pacheco,Torre Blanca,12.0,982.0,344.82
2012-06-22,TP42,Torre Pacheco,Torre Blanca,12.0,975.0,335.6
2012-06-23,TP42,Torre Pacheco,Torre Blanca,12.0,944.0,321.4
2012-06-24,TP42,Torre Pacheco,Torre Blanca,12.0,939.0,326.95
2012-06-25,TP42,Torre Pacheco,Torre Blanca,12.0,967.0,335.61
2012-06-26,TP42,Torre Pacheco,Torre Blanca,12.0,1061.0,305.08
2012-06-27,TP42,Torre Pacheco,Torre Blanca,10.0,1056.0,287.53
2012-06-28,TP42,Torre Pacheco,Torre Blanca,12.0,925.0,311.57
2012-06-29,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,318.5
2012-06-30,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,312.05
2012-01-07,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,345.89
2012-02-07,TP42,Torre Pacheco,Torre Blanca,12.0,1009.0,319.04
2012-03-07,TP42,Torre Pacheco,Torre Blanca,12.0,971.0,299.95
2012-04-07,TP42,Torre Pacheco,Torre Blanca,12.0,969.0,339.49
2012-05-07,TP42,Torre Pacheco,Torre Blanca,12.0,958.0,337.04
2012-06-07,TP42,Torre Pacheco,Torre Blanca,12.0,1020.0,334.95
2012-07-07,TP42,Torre Pacheco,Torre Blanca,12.0,1047.0,297.77
2012-08-07,TP42,Torre Pacheco,Torre Blanca,12.0,951.0,319.89
2012-09-07,TP42,Torre Pacheco,Torre Blanca,12.0,1151.0,302.88
2012-10-07,TP42,Torre Pacheco,Torre Blanca,12.0,936.0,316.17
2012-11-07,TP42,Torre Pacheco,Torre Blanca,12.0,950.0,319.54
2012-12-07,TP42,Torre Pacheco,Torre Blanca,12.0,1068.0,316.82
2012-07-13,TP42,Torre Pacheco,Torre Blanca,12.0,930.0,318.76
2012-07-14,TP42,Torre Pacheco,Torre Blanca,11.0,1109.0,293.67
2012-07-15,TP42,Torre Pacheco,Torre Blanca,12.0,1094.0,312.83
2012-07-16,TP42,Torre Pacheco,Torre Blanca,11.0,1169.0,302.31
2012-07-17,TP42,Torre Pacheco,Torre Blanca,12.0,1067.0,335.86
2012-07-18,TP42,Torre Pacheco,Torre Blanca,12.0,986.0,345.43
2012-07-19,TP42,Torre Pacheco,Torre Blanca,12.0,987.0,344.12
2012-07-20,TP42,Torre Pacheco,Torre Blanca,12.0,938.0,324.86
2012-07-21,TP42,Torre Pacheco,Torre Blanca,12.0,996.0,301.15
