fecha,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,vvmed,vvmax,dvmed,prec,eto
12/03/2010,     9.80,    12.60,     7.40,    81.00,    94.00,    61.30,    63.40,     0.60,     2.70,   262.70,     4.40,     1.10
13/03/2010,    10.30,    15.10,     5.90,    66.00,    91.20,    43.40,   209.00,     0.90,     3.40,    77.10,     0.00,     2.20
14/03/2010,     9.60,    17.60,     3.60,    72.90,    94.70,    31.30,   190.10,     0.70,     3.90,    98.00,     0.00,     2.20
15/03/2010,    10.60,    19.10,     4.30,    72.30,    94.40,    39.40,   227.80,     0.60,     3.30,   304.60,     0.00,     2.40
16/03/2010,    10.60,    18.20,     4.10,    76.80,    95.60,    47.50,   223.30,     1.00,     4.30,    66.90,     0.00,     2.50
17/03/2010,    12.90,    18.60,     8.10,    76.10,    94.70,    49.80,   221.10,     1.10,     5.00,    58.70,     0.00,     2.60
18/03/2010,    13.60,    19.20,     8.70,    82.10,    95.80,    61.40,   124.20,     0.30,     1.80,    19.20,     0.00,     1.70
19/03/2010,    15.60,    21.40,    11.20,    83.90,    96.10,    63.50,   103.10,     0.70,     2.50,   248.50,     0.00,     1.70
20/03/2010,    17.70,    24.20,    13.10,    76.10,    95.20,    47.00,    94.70,     0.60,     3.10,   191.40,     0.90,     1.90
21/03/2010,    15.80,    18.20,    14.60,    90.00,    94.50,    84.70,    49.40,     0.40,     2.30,   222.40,     6.80,     1.00
22/03/2010,    17.40,    24.40,    12.40,    74.20,    94.40,    42.80,   192.80,     0.80,     3.20,   278.20,     0.20,     2.80
23/03/2010,    13.70,    16.70,    10.90,    88.90,    95.30,    77.70,    81.50,     0.90,     3.60,    60.00,     0.00,     1.30
24/03/2010,    14.60,    17.50,    12.60,    84.70,    93.50,    68.10,    63.30,     0.80,     3.60,    74.90,     0.20,     1.30
25/03/2010,    16.50,    22.50,    11.50,    80.30,    95.10,    57.40,   188.30,     0.70,     3.20,    42.00,     0.10,     2.60
26/03/2010,    17.30,    23.40,    13.10,    57.20,    81.50,    38.10,   218.40,     1.10,     3.50,   214.20,     0.00,     3.30
27/03/2010,    16.20,    24.30,     8.90,    59.50,    82.90,    32.00,   241.50,     0.90,     3.30,   258.50,     0.00,     3.40
28/03/2010,    15.60,    23.30,     9.50,    68.40,    92.10,    38.60,   221.00,     0.80,     3.50,   106.20,     0.00,     3.10
29/03/2010,    17.20,    25.20,     8.40,    64.60,    96.50,    34.30,   230.80,     1.70,     5.90,   260.40,     0.00,     3.90
30/03/2010,    18.40,    24.00,    12.10,    42.40,    61.90,    24.20,   251.60,     1.80,     5.20,   291.70,     0.00,     4.40
31/03/2010,    15.10,    21.00,     9.00,    56.80,    76.70,    33.80,   185.00,     0.80,     3.70,   255.40,     0.00,     2.70
01/04/2010,    15.30,    22.10,     9.30,    58.10,    86.00,    34.00,   219.40,     0.90,     3.20,   113.80,     0.00,     3.10
02/04/2010,    15.40,    24.30,     8.20,    64.60,    92.60,    34.60,   252.70,     0.60,     3.80,    19.10,     0.00,     3.30
03/04/2010,    15.50,    23.90,     8.70,    70.50,    90.70,    39.40,   204.50,     0.80,     3.30,   293.70,     0.00,     3.00
04/04/2010,    16.30,    22.80,    10.50,    54.30,    87.50,    23.40,   267.20,     1.60,     5.20,   347.10,     0.00,     4.20
05/04/2010,    13.70,    17.90,     9.20,    67.40,    92.30,    45.80,   137.90,     1.50,     5.20,    70.10,     0.00,     2.40
06/04/2010,    15.10,    20.20,    12.30,    66.60,    86.30,    50.80,   131.00,     0.80,     3.30,    90.70,     0.00,     2.20
07/04/2010,    17.50,    26.70,    11.60,    68.40,    90.00,    29.80,   239.50,     1.40,     7.30,    59.90,     0.00,     4.20
08/04/2010,    15.90,    22.50,     9.00,    67.20,    90.00,    42.10,   247.90,     1.00,     4.30,   132.10,     0.00,     3.40
09/04/2010,    14.80,    20.70,     9.40,    64.20,    91.10,    40.10,   238.40,     1.10,     5.00,    98.70,     0.00,     3.30
10/04/2010,    14.00,    20.00,     8.10,    68.70,    88.40,    45.10,   240.10,     1.50,     5.50,    60.00,     0.00,     3.30
11/04/2010,    15.80,    22.80,     8.50,    62.90,    92.10,    35.90,   248.20,     1.00,     3.60,    83.40,     0.00,     3.50
12/04/2010,    17.00,    22.40,    12.60,    67.90,    91.30,    44.40,   183.10,     1.30,     4.60,    94.40,     0.30,     3.10
13/04/2010,    14.70,    15.60,    13.60,    82.40,    91.30,    73.80,    31.10,     1.90,     4.10,    68.70,     0.30,     1.20
14/04/2010,    14.00,    16.30,    12.40,    87.00,    95.00,    78.10,    55.30,     1.00,     3.10,    75.00,     2.50,     1.20
15/04/2010,    15.30,    18.90,    12.50,    77.00,    88.80,    62.60,   108.50,     1.00,     3.10,   113.60,     0.00,     2.00
16/04/2010,    14.80,    18.00,    11.10,    80.30,    93.30,    59.70,   101.20,     0.70,     3.00,    52.60,     0.00,     1.80
17/04/2010,    15.90,    19.40,    13.10,    80.60,    93.90,    62.20,   103.50,     1.30,     3.80,   102.10,     0.20,     2.00
18/04/2010,    16.40,    20.40,    14.30,    89.10,    97.10,    67.60,   134.80,     0.90,     4.20,    50.80,     7.10,     2.20
19/04/2010,    19.00,    25.00,    12.10,    66.20,    96.00,    40.30,   253.70,     0.90,     4.40,   275.80,     0.10,     3.80
20/04/2010,    18.00,    25.10,    13.10,    67.00,    87.70,    42.80,   163.30,     0.80,     3.40,    79.20,     0.00,     2.90
21/04/2010,    17.60,    25.40,    11.10,    67.50,    90.40,    35.60,   210.40,     1.10,     4.60,    64.60,     1.70,     3.60
22/04/2010,    17.40,    24.30,    14.80,    82.80,    93.40,    49.40,   133.50,     0.70,     6.30,   217.00,     3.80,     2.40
23/04/2010,    20.00,    25.90,    12.70,    69.00,    96.90,    42.40,   235.10,     1.20,     4.90,   249.10,     0.10,     3.90
24/04/2010,    20.70,    27.80,    14.40,    67.90,    90.40,    40.30,   227.10,     0.90,     3.90,   124.40,     0.00,     3.90
25/04/2010,    20.10,    27.00,    15.20,    68.50,    89.70,    42.80,   254.60,     1.30,     4.80,    64.80,     0.00,     4.30
26/04/2010,    20.80,    28.60,    13.30,    57.20,    88.10,    29.80,   285.60,     1.00,     3.60,   103.10,     0.00,     4.70
27/04/2010,    22.40,    33.30,    13.20,    53.70,    79.90,    23.90,   281.90,     1.10,     3.70,   271.90,     0.00,     5.20
28/04/2010,    21.00,    27.60,    15.80,    63.60,    90.70,    36.90,   284.50,     1.20,     4.60,   115.30,     0.00,     4.70
29/04/2010,    20.60,    28.70,    12.70,    58.20,    78.80,    34.10,   246.20,     0.80,     4.00,   112.30,     0.00,     4.10
30/04/2010,    21.30,    29.00,    14.00,    58.20,    81.40,    25.60,   226.40,     0.80,     3.40,    89.40,     0.00,     4.00
01/05/2010,    21.40,    29.20,    16.70,    69.30,    87.80,    39.40,   200.60,     0.90,     5.20,    58.80,     3.00,     3.80
02/05/2010,    20.40,    26.30,    16.10,    74.10,    91.60,    51.30,   195.70,     1.00,     4.20,   120.80,     0.10,     3.40
03/05/2010,    18.70,    23.70,    13.90,    62.10,    86.50,    34.10,   197.10,     1.70,     7.90,   325.10,     5.50,     3.90
04/05/2010,    15.10,    18.60,    11.80,    39.60,    54.20,    31.20,   202.50,     3.00,     7.70,   310.00,     0.00,     4.50
05/05/2010,    16.20,    21.40,    11.60,    42.00,    75.00,    28.30,   254.00,     2.50,     5.70,   311.30,     0.00,     4.70
06/05/2010,    17.40,    25.00,     9.60,    49.30,    82.40,    25.20,   267.70,     1.20,     3.90,   284.20,     0.00,     4.40
07/05/2010,    19.00,    25.30,    13.80,    61.40,    87.60,    37.10,   287.10,     1.20,     4.90,    96.40,     0.00,     4.60
08/05/2010,    19.40,    27.70,    12.10,    61.50,    90.30,    28.00,   268.80,     1.10,     5.00,   142.50,     0.00,     4.60
09/05/2010,    21.40,    29.30,    13.20,    59.80,    90.70,    38.30,   270.00,     1.10,     5.30,   275.70,     0.00,     4.70
10/05/2010,    22.20,    28.40,    15.30,    52.50,    87.50,    30.90,   287.30,     1.10,     4.50,   240.00,     0.00,     4.90
11/05/2010,    21.80,    27.50,    16.00,    48.80,    73.30,    32.30,   220.10,     0.80,     5.10,   335.20,     0.00,     3.90
12/05/2010,    19.80,    24.90,    14.30,    48.10,    78.50,    29.00,   226.80,     1.10,     5.00,   322.80,     0.00,     4.00
13/05/2010,    17.50,    21.90,    12.10,    54.70,    75.60,    35.00,   212.60,     0.80,     3.60,    52.20,     2.10,     3.50
14/05/2010,    16.50,    20.70,    12.10,    47.80,    70.30,    25.40,   204.10,     1.80,     7.70,   298.90,     0.20,     4.10
15/05/2010,    18.80,    24.90,    11.80,    41.10,    64.20,    24.40,   311.80,     2.20,     6.50,   323.50,     0.00,     5.70
16/05/2010,    19.90,    26.80,    13.80,    38.50,    77.90,    21.10,   327.60,     1.30,     4.50,   336.70,     0.00,     5.40
17/05/2010,    19.20,    27.20,    11.40,    60.80,    88.80,    30.40,   320.80,     1.10,     4.30,   113.80,     0.00,     5.00
18/05/2010,    20.30,    27.80,    12.60,    54.80,    87.00,    32.00,   322.40,     1.00,     4.50,    68.70,     0.00,     5.10
19/05/2010,    22.00,    31.20,    13.00,    48.90,    81.00,    25.10,   316.50,     1.30,     5.00,   121.90,     0.00,     5.70
20/05/2010,    20.50,    26.00,    14.50,    57.50,    87.60,    35.60,   315.90,     1.30,     4.50,   123.00,     0.00,     5.10
21/05/2010,    20.50,    28.70,    12.40,    47.00,    82.50,    21.70,   322.60,     1.30,     4.80,    83.00,     0.00,     5.50
22/05/2010,    21.30,    27.80,    13.50,    46.10,    63.90,    31.50,   316.10,     1.40,     5.40,    86.20,     0.00,     5.50
23/05/2010,    21.80,    28.70,    14.50,    46.90,    71.40,    28.30,   298.30,     1.20,     4.40,   131.70,     0.00,     5.20
24/05/2010,    22.50,    28.90,    16.90,    48.90,    75.90,    25.60,   301.60,     1.50,     4.40,   134.10,     0.10,     5.60
25/05/2010,    22.50,    30.90,    14.00,    52.20,    74.30,    23.90,   297.30,     1.10,     4.00,   103.20,     0.00,     5.40
26/05/2010,    25.20,    33.60,    16.30,    45.60,    79.00,    21.40,   313.60,     1.00,     5.10,   188.40,     0.00,     5.80
27/05/2010,    23.30,    31.20,    17.70,    58.00,    85.50,    26.00,   246.30,     1.20,     6.60,    87.80,     7.00,     5.00
28/05/2010,    19.80,    26.70,    16.10,    75.30,    90.60,    42.70,   139.80,     0.70,     3.40,   254.20,     2.80,     2.80
29/05/2010,    22.70,    29.30,    14.80,    61.90,    91.50,    36.60,   309.40,     0.90,     5.10,   253.40,     0.10,     5.20
30/05/2010,    26.00,    33.90,    16.60,    49.60,    85.40,    24.20,   308.10,     1.00,     6.10,   118.20,     0.00,     5.70
31/05/2010,    29.50,    37.80,    19.40,    40.10,    67.70,    20.10,   316.30,     1.20,     4.50,   349.70,     0.00,     6.50
01/06/2010,    29.10,    37.50,    21.40,    46.50,    70.80,    25.60,   308.30,     1.10,     4.20,    91.60,     0.00,     6.40
02/06/2010,    26.30,    32.70,    21.00,    54.30,    75.60,    33.60,   223.90,     1.30,     4.80,    70.40,     0.00,     5.00
03/06/2010,    25.60,    33.30,    20.00,    60.00,    88.60,    34.80,   282.90,     1.20,     6.70,   104.50,     4.20,     5.50
04/06/2010,    26.00,    32.50,    20.20,    68.20,    89.70,    45.50,   281.80,     1.30,     4.50,    79.40,     0.00,     5.40
05/06/2010,    26.00,    32.80,    20.50,    60.50,    89.80,    32.10,   301.60,     1.20,     5.10,   102.10,     0.00,     5.80
06/06/2010,    25.90,    34.80,    18.20,    56.20,    80.00,    25.00,   314.80,     1.50,     5.40,    94.80,     0.00,     6.50
07/06/2010,    25.30,    31.00,    19.80,    63.10,    86.50,    38.40,   289.60,     1.00,     5.60,    88.70,     0.00,     5.30
08/06/2010,    26.70,    34.60,    18.90,    58.60,    86.40,    21.10,   310.90,     1.00,     4.50,   183.00,     0.00,     6.00
09/06/2010,    26.00,    29.80,    22.20,    52.90,    73.50,    41.70,   196.00,     1.00,     4.60,    91.00,     0.00,     4.10
10/06/2010,    25.50,    30.80,    20.10,    41.40,    69.30,    22.80,   327.80,     1.40,     5.20,   236.10,     0.10,     6.20
11/06/2010,    24.10,    29.50,    19.60,    38.80,    56.30,    22.90,   278.50,     1.10,     4.20,   328.40,     0.00,     5.40
12/06/2010,    23.00,    29.40,    17.20,    47.80,    72.70,    27.70,   276.70,     1.30,     4.80,   212.20,     0.00,     5.30
13/06/2010,    22.10,    25.80,    18.70,    59.70,    77.10,    40.50,   140.00,     0.90,     4.30,    31.80,     0.00,     3.10
14/06/2010,    20.90,    25.70,    17.70,    78.00,    92.90,    51.90,   177.60,     0.60,     3.20,    89.60,     7.90,     3.20
15/06/2010,    19.30,    23.10,    16.90,    86.90,    94.20,    69.30,   163.30,     0.90,     6.10,    48.10,    20.20,     2.80
16/06/2010,    20.10,    27.60,    15.80,    72.60,    94.80,    36.60,   215.10,     0.90,     4.40,   250.50,     4.40,     3.90
17/06/2010,    22.40,    29.10,    15.30,    63.10,    91.40,    34.80,   300.50,     1.30,     4.50,   136.90,     0.00,     5.30
18/06/2010,    24.00,    32.00,    16.90,    62.70,    91.00,    31.50,   314.00,     0.80,     4.10,   130.50,     0.00,     5.40
19/06/2010,    25.90,    32.40,    18.90,    49.60,    87.10,    27.20,   300.30,     1.30,     4.10,   266.20,     0.00,     5.90
20/06/2010,    25.80,    31.20,    20.00,    48.40,    77.00,    29.20,   227.70,     1.60,     5.50,    14.60,     0.00,     5.20
21/06/2010,    23.10,    28.00,    17.10,    64.70,    89.60,    42.60,   281.80,     1.10,     3.90,   107.30,     0.00,     4.90
22/06/2010,    24.30,    31.40,    17.10,    63.20,    89.60,    38.60,   325.20,     1.20,     4.90,   105.90,     0.00,     5.80
23/06/2010,    24.60,    30.90,    17.40,    59.40,    86.80,    32.80,   325.20,     1.20,     4.50,   100.20,     0.00,     5.80
24/06/2010,    24.80,    32.00,    18.30,    56.30,    84.30,    25.40,   318.00,     1.60,     5.00,    69.60,     0.00,     6.20
25/06/2010,    25.10,    31.10,    18.40,    44.10,    77.50,    23.20,   281.40,     1.40,     5.20,    58.30,     0.00,     5.70
26/06/2010,    25.00,    31.20,    17.80,    39.50,    58.90,    28.40,   325.70,     1.60,     5.60,    55.60,     0.00,     6.40
27/06/2010,    25.10,    31.00,    17.70,    42.90,    67.80,    28.00,   324.00,     1.60,     5.60,    57.70,     0.00,     6.20
28/06/2010,    26.50,    32.30,    21.50,    40.50,    58.00,    25.00,   291.60,     1.30,     5.20,    74.70,     0.00,     6.00
29/06/2010,    26.90,    34.40,    19.60,    40.80,    64.40,    24.60,   304.00,     1.00,     5.20,    99.70,     0.00,     5.90
30/06/2010,    27.40,    34.20,    19.10,    40.70,    57.30,    22.10,   317.30,     1.20,     4.90,   107.40,     0.00,     6.20
01/07/2010,    28.30,    35.90,    19.90,    44.90,    68.40,    26.60,   311.30,     1.00,     4.70,   122.10,     0.00,     6.10
02/07/2010,    27.70,    33.70,    20.30,    48.50,    73.60,    31.80,   281.40,     1.20,     4.80,   100.50,     0.00,     5.70
03/07/2010,    26.70,    31.50,    21.50,    53.30,    70.90,    37.80,   163.80,     1.00,     4.30,    67.00,     0.00,     3.90
04/07/2010,    27.70,    33.10,    21.80,    49.30,    77.90,    25.70,   284.60,     1.80,     6.30,    56.20,     0.00,     6.30
05/07/2010,    28.40,    34.00,    22.40,    46.60,    68.30,    28.00,   306.90,     1.60,     5.90,    70.00,     0.00,     6.50
06/07/2010,    28.00,    34.30,    20.90,    53.30,    81.90,    32.60,   316.70,     1.40,     4.90,    95.10,     0.00,     6.40
07/07/2010,    28.00,    34.70,    20.00,    50.30,    74.50,    30.30,   305.40,     1.20,     4.80,    91.30,     0.00,     6.10
08/07/2010,    28.70,    36.40,    20.90,    45.70,    73.80,    20.80,   266.50,     1.40,     4.90,    59.90,     0.00,     6.10
09/07/2010,    29.50,    36.60,    22.50,    41.80,    73.70,    15.80,   292.40,     1.40,     5.00,    73.10,     0.00,     6.50
10/07/2010,    28.90,    35.80,    21.90,    44.20,    65.20,    25.50,   309.40,     1.20,     5.00,    83.00,     0.00,     6.30
11/07/2010,    29.20,    35.40,    22.40,    54.80,    80.20,    36.00,   289.00,     1.20,     5.20,    95.50,     0.00,     5.90
12/07/2010,    29.50,    36.80,    22.30,    53.40,    73.20,    31.10,   297.20,     1.10,     4.10,   277.60,     0.00,     6.10
13/07/2010,    29.90,    36.60,    23.20,    59.60,    87.00,    34.00,   297.70,     1.40,     5.30,    69.70,     0.00,     6.30
14/07/2010,    30.70,    39.20,    22.60,    54.70,    88.40,    24.60,   299.10,     0.70,     4.10,   161.10,     0.00,     5.90
15/07/2010,    30.90,    36.60,    25.70,    48.70,    79.70,    21.10,   308.60,     1.70,     5.50,   107.10,     0.00,     7.10
16/07/2010,    30.30,    37.40,    25.20,    63.50,    82.50,    39.20,   292.50,     0.90,     4.20,   177.00,     0.00,     6.00
17/07/2010,    29.10,    35.50,    23.90,    64.10,    85.80,    38.90,   274.60,     1.60,     4.90,    84.70,     0.00,     6.00
18/07/2010,    28.90,    34.70,    24.40,    64.50,    80.70,    43.10,   254.50,     1.30,     5.00,    88.70,     0.00,     5.50
19/07/2010,    29.30,    35.50,    22.80,    62.40,    85.40,    35.80,   298.50,     1.10,     4.80,   115.40,     0.00,     6.00
20/07/2010,    28.90,    34.40,    24.00,    65.00,    86.10,    42.00,   292.50,     1.20,     4.80,   110.20,     0.00,     5.80
21/07/2010,    29.20,    37.20,    23.00,    62.90,    85.40,    34.00,   273.70,     0.90,     3.70,    56.70,     0.60,     5.60
22/07/2010,    29.20,    35.80,    23.10,    65.80,    88.30,    40.50,   288.50,     1.60,     4.60,   103.80,     0.00,     6.20
23/07/2010,    29.40,    34.60,    25.20,    66.90,    84.00,    47.00,   260.80,     1.70,     5.20,    91.50,     0.00,     5.70
24/07/2010,    28.70,    33.00,    25.20,    68.00,    88.90,    47.30,   193.00,     1.50,     4.30,   102.10,     0.60,     4.50
25/07/2010,    28.50,    35.30,    22.70,    64.60,    86.00,    42.00,   293.20,     1.20,     5.20,   139.10,     0.00,     5.80
